Date,Open,High,Low,Close,Volume
2022-11-18,61.16592,61.61598,60.59314,60.87135,1895748
2022-11-21,60.92043,61.37049,60.55221,60.98590,747024
2022-11-22,61.20684,61.48505,60.47039,60.57676,1832635
2022-11-23,60.79769,60.91224,60.38855,60.54402,661563
2022-11-24,60.55221,60.96135,60.22490,60.56857,1602557
2022-11-25,61.16592,61.45231,60.63404,60.77314,2351914
2022-11-28,60.11852,60.30672,58.89929,59.10386,2333164
2022-11-29,59.25116,59.89759,59.01386,59.43118,1297750
2022-11-30,59.61119,59.84030,59.03840,59.37389,1254629
2022-12-01,59.72576,59.93851,59.24298,59.29207,2715962
2022-12-02,59.21025,59.52937,58.72746,59.26752,1145494
2022-12-05,58.92385,59.16115,58.50652,58.62108,692614
2022-12-06,58.83383,58.91566,57.68825,58.46561,957355
2022-12-07,58.91567,59.03841,57.97465,58.20377,1823903
2022-12-08,58.46562,58.50653,58.09740,58.27742,1395145
2022-12-09,58.38378,60.06124,58.16285,58.84202,3443549
2022-12-12,59.03841,59.48846,58.83385,58.99750,1482364
2022-12-13,58.99748,59.32479,58.42469,58.58016,709841
2022-12-14,58.35105,60.22490,58.14649,59.78303,3095047
2022-12-15,59.73394,59.89759,58.17922,59.03841,2101633
2022-12-16,59.21843,59.52118,58.26104,59.34116,753472
2022-12-19,59.22660,59.81576,58.58835,58.70291,1171096
2022-12-20,58.90748,59.07114,56.46085,57.39368,1992528
2022-12-21,56.95180,57.89282,56.86998,57.09091,935392
2022-12-22,57.68825,60.14307,57.68825,59.12023,3719850
2022-12-23,58.91566,60.13489,58.76019,59.71758,2677053
2022-12-26,60.30672,63.04794,60.14307,62.90065,7699788
2022-12-27,62.91702,63.29343,61.24774,61.46049,2590526
2022-12-28,60.65859,62.10694,60.55222,61.59142,2684756
2022-12-29,62.06601,63.00703,61.54232,62.56516,3601912
2022-12-30,62.56517,66.83656,62.56517,65.18365,10287417
2023-01-02,64.72541,67.63028,64.65177,65.64188,7749060
2023-01-03,65.87100,66.19831,65.06909,65.41277,1858912
2023-01-04,65.52731,66.19829,64.07078,64.27535,2277612
2023-01-05,64.64357,65.87098,64.56174,65.27364,3589864
2023-01-06,65.46185,67.91667,64.97089,67.35206,6016343
2023-01-09,67.33569,70.28966,67.10658,69.41411,9556450
2023-01-10,72.00803,72.00803,67.99031,69.08680,4541910
2023-01-11,69.92143,72.12259,69.38956,71.65617,12916671
2023-01-12,71.99987,72.98998,70.63335,71.00157,5546368
2023-01-13,70.28967,70.28967,66.77109,67.13113,6502396
2023-01-16,67.07386,67.07386,64.02988,64.65177,4066153
2023-01-17,65.15091,65.62551,59.86487,60.67496,5105207
2023-01-18,60.96136,62.87611,60.79771,62.26241,5724570
2023-01-19,62.67153,65.81370,62.67153,65.00362,10995702
2023-01-20,65.21636,66.11646,64.07078,64.85632,3449930
2023-01-23,65.46185,67.27841,65.06090,66.86928,3790890
2023-01-24,66.86929,69.91327,66.86929,69.14409,7615354
2023-01-25,70.37148,71.39432,69.79869,70.34693,5623599
2023-01-26,70.70698,71.31250,68.73494,70.61697,5701519
2023-01-27,70.73970,71.59889,69.47138,70.89517,4688381
2023-01-30,71.43524,72.39262,70.37148,70.59241,5019786
2023-01-31,70.69880,72.20442,70.00327,71.84438,4506916
2023-02-01,72.00804,73.07180,71.10794,71.43525,5230319
2023-02-02,70.96883,71.43525,69.47139,71.20612,5157941
2023-02-03,71.50890,71.51708,69.77416,70.32240,1261253
2023-02-06,75.59206,75.59206,74.63469,75.59206,10552549
2023-02-07,81.25453,81.25453,79.80618,81.25453,16106888
2023-02-08,80.19076,82.55557,77.98143,81.64729,22259031
2023-02-09,83.46385,87.76797,82.40010,86.69603,18217949
2023-02-10,83.46386,89.68273,81.42636,82.69468,38731937
2023-02-13,81.82730,82.23644,79.61797,80.84538,15131425
2023-02-14,81.81912,81.81912,76.11575,76.86857,12752194
2023-02-15,76.50035,78.96336,75.54297,78.37420,7173531
2023-02-16,78.71788,79.29067,76.09940,76.40217,6685151
2023-02-17,76.14849,77.72776,76.10758,77.39227,4774367
2023-02-20,77.22861,77.32680,72.82630,73.41546,5383683
2023-02-21,74.19282,75.03564,73.72640,74.65105,3211839
2023-02-22,74.65923,75.15838,72.50718,74.28283,10388052
2023-02-23,73.97191,73.97191,71.89349,72.52356,5525692
2023-02-24,72.70356,73.21089,71.44342,71.72982,5213678
2023-02-27,71.35342,72.17169,69.96236,70.31422,2249423
2023-02-28,70.04418,70.77244,67.04112,67.60573,5333028
2023-03-01,67.10659,67.11476,64.97089,66.15739,6085035
2023-03-02,65.54368,67.91668,65.46186,67.13113,4211620
2023-03-03,66.16557,72.16352,66.16557,72.10624,13422769
2023-03-06,72.92074,75.44829,72.10623,72.62685,8787996
2023-03-07,73.22305,73.34900,71.20774,71.62759,3637278
2023-03-08,71.36728,73.64290,71.29171,72.45891,6363804
2023-03-09,72.88717,73.45817,72.34135,73.21465,2499392
2023-03-10,73.55053,73.67649,72.79480,72.95434,1839096
2023-03-13,74.94446,78.42087,74.94446,78.26132,18456595
2023-03-14,77.92545,78.09339,76.04449,77.08574,8699947
2023-03-15,76.90940,77.88347,76.41397,77.02696,4386458
2023-03-16,77.29565,77.58955,75.33911,75.63301,3082568
2023-03-17,75.91014,75.91014,74.31468,75.30554,4208478
2023-03-20,75.16279,75.16279,72.47570,72.91235,3771274
2023-03-21,73.05511,74.58338,72.55128,73.97039,3624109
2023-03-22,73.43297,74.48262,72.04745,72.20699,1725014
2023-03-23,72.20699,72.20699,72.20699,72.20699,0
2023-03-24,72.05583,72.21538,70.95581,71.09856,574968
2023-03-27,71.44286,72.04745,70.53597,71.21613,748707
2023-03-28,71.21613,71.77874,70.87185,70.96422,1064294
2023-03-29,71.28332,71.28332,70.13291,70.56956,999991
2023-03-30,70.94743,71.96348,70.24207,70.39322,3343193
2023-03-31,70.53596,70.77108,69.40235,69.99854,2441216
2023-04-03,70.72070,70.94742,69.69625,70.07412,1505351
2023-04-04,69.94817,69.94817,67.93286,69.20083,2765087
2023-04-05,69.27639,69.97335,68.04201,68.58782,4567822
2023-04-06,69.44434,73.72689,69.40236,73.34061,10588322
2023-04-07,73.65130,73.86962,70.95582,71.11536,4694653
2023-04-10,70.95581,71.27490,70.11610,70.22526,1166108
2023-04-11,70.77948,70.77948,69.52831,70.07412,782206
2023-04-12,69.78022,72.16501,69.73824,71.58561,2311136
2023-04-13,72.63525,73.50856,71.55202,72.06425,3918667
2023-04-14,72.06425,72.06425,72.06425,72.06425,0
2023-04-17,72.62684,72.80318,71.87949,72.14820,1493547
2023-04-18,72.46731,72.46731,71.72836,72.24059,1621594
2023-04-19,72.29097,72.80319,71.87951,72.53448,997745
2023-04-20,72.80318,73.60091,72.22378,73.39938,2875066
2023-04-21,73.39938,73.39938,73.39938,73.39938,0
2023-04-24,73.39938,73.39938,73.39938,73.39938,0
2023-04-25,73.39938,73.39938,73.39938,73.39938,0
2023-04-26,73.39938,74.01237,72.84517,73.10548,2650189
2023-04-27,73.39100,73.55894,72.65204,72.99633,3320080
2023-04-28,73.39098,73.45816,72.04744,72.19019,2370620
2023-05-01,72.19019,72.19019,72.19019,72.19019,0
2023-05-02,72.30776,72.53448,71.37568,71.49324,2335414
2023-05-03,71.50164,72.63525,71.24972,72.31616,3246696
2023-05-04,72.43371,72.62684,71.37567,71.53522,2517489
2023-05-05,71.52682,73.04670,71.33369,72.35814,3759969
2023-05-08,72.71835,72.81269,69.98251,70.40275,3969537
2023-05-09,70.53996,70.53996,68.35301,68.82471,6109361
2023-05-10,68.61031,69.21923,67.32387,67.43536,3068518
2023-05-11,67.75267,68.51596,67.40962,67.68406,2200473
2023-05-12,68.09573,68.58458,66.82643,67.10088,3755722
2023-05-15,67.06657,67.06657,65.52284,65.87447,4927429
2023-05-16,66.29471,68.52454,66.20894,68.27583,6272502
2023-05-17,68.78183,68.82471,66.80928,66.92935,2799253
2023-05-18,67.40962,67.40962,65.71152,65.89162,4997154
2023-05-19,65.86590,66.85217,65.86590,66.29472,2330981
2023-05-22,66.03741,66.42334,64.84531,65.16264,4488921
2023-05-23,65.16263,65.39418,64.32215,64.42506,3325975
2023-05-24,64.83673,65.42850,64.23640,64.45938,3246386
2023-05-25,64.92250,65.53142,64.41650,64.89677,3692857
2023-05-26,64.83673,64.93107,63.03571,63.55886,2702758
2023-05-29,63.80759,65.26556,63.55030,63.98769,4021878
2023-05-30,64.32216,65.74583,64.32216,64.99111,4514023
2023-05-31,65.09403,65.43708,63.89334,64.16779,3593659
2023-06-01,64.33075,64.87963,63.93624,64.51942,1397603
2023-06-02,64.63091,64.75098,64.23640,64.61375,842756
2023-06-05,65.52283,67.45250,64.83673,67.28097,8459334
2023-06-06,67.66692,68.95337,66.98939,67.29814,8973676
2023-06-07,67.29814,68.18149,66.46624,67.72695,2345653
2023-06-08,67.75267,68.82471,67.23809,67.42677,3834904
2023-06-09,67.56399,68.71321,67.32385,68.46450,4140321
2023-06-12,68.48166,68.61030,66.06314,66.44908,3523397
2023-06-13,67.10088,67.23811,66.10604,66.40620,1627614
2023-06-14,66.55198,67.10944,66.20893,66.60345,1488762
2023-06-15,66.06313,66.46622,65.39418,65.49710,2042241
2023-06-16,65.60862,66.24326,65.00828,65.17980,2068412
2023-06-19,65.60860,65.78012,62.69266,63.19867,3959904
2023-06-20,63.46453,64.52799,62.86420,64.33074,4484598
2023-06-21,64.75097,64.87961,63.25012,63.45594,3492226
2023-06-22,63.79042,64.32215,63.37876,63.86761,1012450
2023-06-23,64.32216,64.32216,63.29301,63.84189,2050520
2023-06-26,65.17979,66.76640,65.17979,66.27755,8154666
2023-06-27,66.14033,67.62403,65.60860,66.89504,10932081
2023-06-28,66.89504,66.89504,66.89504,66.89504,0
2023-06-29,66.89504,66.89504,66.89504,66.89504,0
2023-06-30,66.89504,66.89504,66.89504,66.89504,0
2023-07-03,71.91216,71.91216,71.91216,71.91216,1139805
2023-07-04,75.04252,75.04252,72.46963,73.09570,18359451
2023-07-05,73.67032,73.97048,71.68919,71.94648,6014874
2023-07-06,72.04080,74.57081,72.04080,73.87613,11511519
2023-07-07,73.92760,74.18490,72.89845,73.05283,2284433
2023-07-10,73.41303,73.67032,72.30668,72.59828,4910360
2023-07-11,72.94990,74.18489,72.21234,73.39587,8868315
2023-07-12,74.18489,75.23977,73.42160,74.69946,10791446
2023-07-13,75.45418,75.68574,74.18489,74.33926,10861164
2023-07-14,74.52794,74.52794,72.95848,73.15574,2116695
2023-07-17,73.32727,73.62743,72.64116,72.83842,4242706
2023-07-18,73.10427,73.24150,71.95506,72.19519,2567334
2023-07-19,72.59827,73.34440,72.05796,72.28094,7908623
2023-07-20,72.79552,73.97048,72.34956,73.56739,7304995
2023-07-21,74.09913,74.21062,72.92418,73.07855,5460130
2023-07-24,73.75608,74.61371,72.72692,73.15574,4833108
2023-07-25,73.54167,75.37700,73.34441,74.86242,13058495
2023-07-26,75.04252,75.29981,74.27066,74.45934,4726907
2023-07-27,74.45934,74.45934,74.45934,74.45934,0
2023-07-28,74.45934,74.45934,74.45934,74.45934,0
2023-07-31,79.75947,84.51931,79.75947,84.51931,22459291
2023-08-01,86.62051,87.03218,83.36152,83.98759,14887779
2023-08-02,84.09051,90.05103,83.96186,89.26201,28365714
2023-08-03,90.22255,92.36662,88.43011,89.41638,24521243
2023-08-04,89.19338,93.31000,89.18480,92.33231,27995429
2023-08-07,93.48154,95.62561,89.49356,90.53987,26010351
2023-08-08,89.19339,89.19339,83.74745,83.91898,27785286
2023-08-09,83.19000,90.21398,82.33237,89.49357,37776498
2023-08-10,91.78343,92.18652,84.99959,86.28603,22027805
2023-08-11,87.04933,91.08018,86.23459,88.73886,22570520
2023-08-14,88.73886,88.73886,88.73886,88.73886,0
2023-08-15,89.19340,89.19340,86.53475,86.85207,12071945
2023-08-16,86.62050,86.62050,83.87609,84.28775,10957134
2023-08-17,84.56220,85.66854,83.01847,85.35122,9372798
2023-08-18,85.77145,87.85549,84.58792,85.15396,19811273
2023-08-21,84.04762,84.89667,82.34094,82.70972,7312226
2023-08-22,82.33236,85.76287,82.33236,85.34264,13626842
2023-08-23,86.19168,86.44040,84.51931,85.81432,16050104
2023-08-24,86.19169,87.43525,85.93440,86.37179,12764451
2023-08-25,86.18311,86.18311,84.77660,85.06820,6372621
2023-08-28,84.91382,85.33406,82.97558,83.23287,5005999
2023-08-29,82.58965,83.44728,80.48846,82.05792,6318415
2023-08-30,81.95500,83.12996,79.76805,80.83151,6720973
2023-08-31,81.04591,82.52961,75.55709,79.71658,17491092
2023-09-01,80.18828,81.26032,79.03048,81.01160,4133540
2023-09-04,81.64625,82.31521,81.50045,81.88639,2749710
2023-09-05,82.16083,82.28947,80.22259,80.50561,3940168
2023-09-06,81.03735,82.07508,79.93101,81.50047,4240419
2023-09-07,81.60339,83.06136,80.71146,81.49190,7844273
2023-09-08,81.90353,82.70971,81.13167,82.29804,4333104
2023-09-11,82.67542,83.18142,81.55192,82.33237,6296596
2023-09-12,81.46616,81.46616,79.67372,80.06823,3443533
2023-09-13,79.88812,81.20029,79.88812,80.47131,2627321
2023-09-14,80.53134,80.91727,80.44558,80.83151,1360455
2023-09-15,82.24661,82.67542,80.91728,81.19172,4692649
2023-09-18,81.46614,82.03218,81.17455,81.62051,1522474
2023-09-19,82.07507,83.00989,81.69772,82.40097,3006186
2023-09-20,82.50389,82.73545,81.17457,81.48331,1882996
2023-09-21,81.47473,82.27233,80.40269,81.93785,2113012
2023-09-22,82.28091,82.92413,81.38897,82.34094,2727059
2023-09-25,82.67541,83.10423,82.11795,82.88124,3129427
2023-09-26,82.36667,83.01847,82.11795,82.32378,1851960
2023-09-27,82.49532,84.26203,81.90355,83.88467,6830288
2023-09-28,83.88467,83.88467,83.88467,83.88467,0
2023-09-29,83.88467,83.88467,83.88467,83.88467,0
2023-10-02,82.76118,85.52274,82.76118,85.21400,17023821
2023-10-03,85.53131,86.10592,84.15910,84.51931,9902658
2023-10-04,84.04762,84.90525,83.92755,84.10765,5097021
2023-10-05,84.04762,84.42498,83.10423,83.50732,4933716
2023-10-06,83.24145,83.53304,81.92070,82.23802,5482386
2023-10-09,81.60338,82.70972,81.46615,81.91212,3007680
2023-10-10,81.91213,82.49532,81.56050,81.90356,3328348
2023-10-11,81.91212,83.27575,81.91212,83.05276,5898265
2023-10-12,83.31864,84.34779,83.01847,83.43013,7861597
2023-10-13,83.26717,85.97728,83.11280,84.70798,12277567
2023-10-16,85.24831,86.36323,83.79034,84.61367,5472397
2023-10-17,85.57529,85.57529,83.54618,83.86378,5148182
2023-10-18,83.81965,84.14606,82.44338,82.59336,4370844
2023-10-19,82.53162,86.89860,82.53162,86.25458,18109346
2023-10-20,86.36045,86.36927,85.09005,85.65467,5635981
2023-10-23,86.36928,92.07724,86.19283,90.38337,27498695
2023-10-24,90.51570,90.64803,87.78964,89.12179,13018300
2023-10-25,89.55410,90.65687,88.39838,88.91007,13945391
2023-10-26,89.36882,89.63348,88.04549,88.38073,7394331
2023-10-27,88.57482,88.83067,87.16327,87.48087,4521193
2023-10-30,87.77200,89.00711,87.11916,88.37191,5020490
2023-10-31,89.99520,89.99520,88.31898,88.54836,7538611
2023-11-01,88.88360,91.04504,88.44249,88.61012,11174138
2023-11-02,89.09532,89.89814,87.51615,88.46012,8186728
2023-11-03,88.75126,89.78345,88.17781,89.54526,8746576
2023-11-06,89.63349,90.03049,88.66305,89.66878,7410364
2023-11-07,90.00401,90.86859,89.45704,89.56290,12020957
2023-11-08,89.58938,90.94799,89.20120,90.22457,12279739
2023-11-09,90.22457,90.22457,90.22457,90.22457,0
2023-11-10,91.41656,93.92604,91.19250,93.13734,17303084
2023-11-13,93.21802,94.10529,92.36658,92.79678,12985882
2023-11-14,92.59961,93.19113,91.41657,92.82367,10515770
2023-11-15,93.43312,96.70440,92.94915,95.68269,18992131
2023-11-16,96.79402,102.79883,95.47654,102.02806,28731264
2023-11-17,102.52995,102.60166,98.67612,99.76953,13821022
2023-11-20,99.48274,99.75161,98.13837,98.43414,4718564
2023-11-21,98.57754,99.21387,96.70440,97.08978,5270511
2023-11-22,97.24213,100.06529,96.92845,99.18697,9958383
2023-11-23,99.47377,100.12803,96.12183,96.81194,12035986
2023-11-24,97.42139,98.54169,96.07703,96.43552,9868458
2023-11-27,96.81194,98.13838,95.71853,97.32280,8516642
2023-11-28,97.70818,98.72094,96.43552,97.67234,12904027
2023-11-29,97.60960,99.07944,96.39072,96.88364,11777293
2023-11-30,97.60063,98.03979,96.61477,97.51101,5559771
2023-12-01,97.78886,99.57237,97.51102,98.91812,8578061
2023-12-04,99.69784,105.62199,99.69784,103.41724,23810103
2023-12-05,103.87432,110.14801,101.54410,109.00082,31154943
2023-12-06,109.32347,111.76124,107.53995,110.32726,28693019
2023-12-07,109.33241,111.58198,107.80881,109.20694,17176383
2023-12-08,111.13387,113.34759,109.56545,112.37068,17924383
2023-12-11,111.58199,113.82259,109.12629,112.24521,11190926
2023-12-12,112.25417,113.68816,111.85983,112.21832,9144317
2023-12-13,114.58440,115.52545,107.77297,109.78951,18895028
2023-12-14,110.23762,113.82259,107.90740,112.02114,12357484
2023-12-15,114.18109,115.39102,111.85087,113.59853,17093245
2023-12-18,114.49477,114.49477,110.68574,111.21452,6701981
2023-12-19,111.13387,111.13387,103.24695,105.32623,11777994
2023-12-20,105.80125,106.83192,100.39691,102.81676,13742412
2023-12-21,103.24695,104.94085,101.81297,104.52858,9371700
2023-12-22,104.77056,104.86019,101.14975,101.82193,4196705
2023-12-25,101.82193,101.82193,101.82193,101.82193,0
2023-12-26,101.27524,101.36486,94.18597,94.18597,10515065
2023-12-27,94.01568,96.78506,93.20906,96.07703,8314253
2023-12-28,97.01808,100.37898,96.35486,98.72990,12285704
2023-12-29,99.07047,103.87432,98.31763,100.78229,10443776
2024-01-01,101.27522,108.33760,101.27522,108.33760,10262639
2024-01-02,111.13388,113.55373,108.90224,110.16594,24573372
2024-01-03,111.13387,114.80846,109.52063,114.17213,17714428
2024-01-04,114.71884,115.07733,111.08906,112.57682,7826527
2024-01-05,112.56785,114.13627,108.44514,112.06596,7662088
2024-01-08,112.21832,112.74711,110.28245,110.57820,2819259
2024-01-09,111.52821,112.03011,109.17110,109.79847,4622420
2024-01-10,110.01356,113.55371,109.34138,109.94186,18027804
2024-01-11,110.68574,115.12213,110.14800,113.87636,11335960
2024-01-12,115.16695,116.06320,112.83673,114.29760,16501298
2024-01-15,115.25658,119.91703,115.17591,116.77122,18594025
2024-01-16,115.82122,116.39481,112.93532,113.30278,9848693
2024-01-17,112.03011,115.18488,110.73057,113.27589,10097639
2024-01-18,112.83672,112.83672,109.78950,111.32207,6663481
2024-01-19,111.94048,112.90843,110.41687,111.32207,2989138
2024-01-22,111.58199,119.67505,111.58199,119.67505,16631096
2024-01-23,120.93877,124.48788,114.00186,122.33691,52947125
2024-01-24,121.88877,131.51440,120.81328,130.73466,33646470
2024-01-25,128.95113,133.40545,120.92976,121.27034,49679574
2024-01-26,121.00148,128.34169,119.98873,126.70157,31070396
2024-01-29,125.92184,126.18174,122.33688,123.33170,7102542
2024-01-30,123.65436,125.47373,116.55613,120.34723,17143209
2024-01-31,121.79913,124.12937,120.67883,121.24347,6014807
2024-02-01,121.79017,130.04455,120.72364,129.29170,16985527
2024-02-02,130.04457,133.98802,126.63885,132.28517,13579691
2024-02-06,134.57055,142.13483,134.57055,139.42819,23123662
2024-02-07,139.81359,141.06832,134.52577,135.03662,24951384
2024-02-08,135.03662,135.03662,135.03662,135.03662,0
2024-02-09,130.85118,132.91254,124.90910,130.02664,18933926
2024-02-12,125.47372,126.36996,120.27552,120.27552,14939483
2024-02-13,111.25935,113.36551,111.25935,111.29520,14952555
2024-02-14,112.49615,114.71883,104.86018,109.35035,32231367
2024-02-15,110.68575,111.04425,101.40966,102.27005,12066082
2024-02-16,101.09598,104.14319,94.75059,96.73129,20693864
2024-02-19,93.65717,103.98187,93.65717,103.54271,12158845
2024-02-20,104.42103,106.41964,100.46860,101.28419,10492785
2024-02-21,104.85123,106.15078,102.61959,105.03944,6512111
2024-02-22,105.30830,106.11492,103.52479,104.58235,5780199
2024-02-23,103.96394,112.42446,103.96394,112.21832,16618638
2024-02-26,112.82776,116.28725,111.14283,112.03907,14939405
2024-02-27,112.42446,112.52305,107.77297,108.50789,10000500
2024-02-28,107.54891,111.77020,107.54891,110.38999,6716014
2024-02-29,110.46169,114.59336,110.46169,112.13766,10849918
2024-03-01,112.33483,112.73815,110.22867,110.53339,4787226
2024-03-04,112.03012,118.82363,111.40276,118.45617,20945917
2024-03-05,119.63921,119.63921,114.04666,114.70092,10469000
2024-03-06,113.92118,117.99011,113.92118,115.29243,11204196
2024-03-07,114.71883,118.21417,114.58439,117.72124,9797618
2024-03-08,118.77192,119.50282,117.40147,117.95879,6231759
2024-03-11,118.77192,119.09170,116.48784,116.82589,4226173
2024-03-12,116.99035,117.39235,112.37651,112.91555,4054404
2024-03-13,113.88400,114.20377,110.10157,111.04261,4044182
2024-03-14,111.93796,116.48784,111.93796,115.84830,3554520
2024-03-15,117.08169,117.83088,112.37651,113.00691,8016182
2024-03-18,113.33582,114.56922,112.11156,112.67801,3153698
2024-03-19,112.37651,114.19464,111.49029,112.44047,4296717
2024-03-20,112.48615,114.06672,110.64975,111.56338,5328271
2024-03-21,111.49028,112.37651,108.90471,109.78180,4601392
2024-03-22,109.45290,109.49858,107.13228,107.79922,3524802
2024-03-26,111.09741,113.64644,110.69542,111.81918,20903604
2024-03-27,112.56837,113.04346,111.65474,112.07500,4512518
2024-03-28,112.19379,113.01605,111.32583,112.20292,4201030
2024-03-29,112.39477,112.83332,110.73197,111.14310,2792424
2024-04-01,110.91471,111.82834,108.72199,109.42548,1842893
2024-04-02,109.63561,109.63561,108.03676,108.79507,2001159
2024-04-03,109.17880,112.37651,108.50272,111.59992,5586893
2024-04-04,114.75194,117.84915,114.22203,114.47785,7916927
2024-04-08,115.52853,118.22373,115.52853,117.08170,5865538
2024-04-09,117.40147,118.68055,116.03103,117.12738,4868813
2024-04-15,118.76279,123.06598,116.39649,121.57677,15716557
2024-04-16,122.47213,124.80189,121.54022,121.87826,10709918
2024-04-17,121.48541,121.48541,119.68555,119.90483,4282994
2024-04-18,120.41645,122.24371,118.58005,120.21545,7638371
2024-04-19,121.11081,123.69638,119.82258,122.28025,8418350
2024-04-22,122.42644,126.08096,120.78190,123.97047,12878056
2024-04-23,124.07098,124.13493,121.96963,122.60004,3461267
2024-04-24,122.42644,123.88825,122.23457,122.75535,4954424
2024-04-25,123.34005,125.62412,121.74120,124.70136,8800644
2024-04-26,125.48712,127.36005,123.66899,125.30438,7239643
2024-04-29,125.98959,126.35505,122.35335,122.62744,5410125
2024-04-30,122.52694,125.94392,121.52194,122.03358,13576160
2024-05-02,122.07926,123.56848,120.26115,121.05600,7309709
2024-05-03,121.74123,127.45142,120.60832,126.39160,16078368
2024-05-06,127.08597,128.36504,124.57348,125.13993,11672431
2024-05-07,124.61915,124.98461,122.70053,123.19389,6653585
2024-05-08,123.34226,125.28978,123.34226,123.95434,10021600
2024-05-09,123.53702,124.96519,123.14751,123.76887,2595611
2024-05-10,124.36239,126.11515,123.80596,124.18619,3471449
2024-05-13,124.26038,127.35785,123.06405,125.03011,8980112
2024-05-14,125.75347,129.92670,124.96518,129.28680,18217177
2024-05-15,129.83397,131.68874,128.62837,129.20335,13245266
2024-05-16,129.64850,130.10291,127.71026,127.96065,3342683
2024-05-17,127.97919,129.08278,127.05181,128.06265,2602794
2024-05-20,128.21104,128.21104,125.79983,126.25426,3681647
2024-05-21,126.14298,127.14456,125.01157,125.46598,2288452
2024-05-22,125.19703,127.69170,124.96518,125.99458,4399729
2024-05-23,126.14298,130.25129,125.67000,129.42592,15108766
2024-05-24,130.76135,130.85409,128.72110,129.05496,5798540
2024-05-27,129.37029,129.37029,126.77360,127.03327,2712134
2024-05-28,127.03327,127.03327,127.03327,127.03327,0
2024-05-29,127.01471,127.01471,121.95118,122.97131,9766932
2024-05-30,123.80596,123.80596,121.48749,122.52616,6987345
2024-05-31,123.15679,124.50150,122.13666,123.77814,5355724
2024-06-03,124.26039,124.26966,122.32214,122.57254,3160346
2024-06-04,122.89713,123.15680,119.49363,120.10569,5736630
2024-06-05,120.09641,120.46736,117.26789,117.49046,3736797
2024-06-06,117.44409,119.26178,115.45949,116.05302,4733764
2024-06-07,115.91391,115.91391,111.62011,114.79177,6549772
2024-06-10,114.79177,114.85668,111.52737,112.41766,3376152
2024-06-11,114.06841,114.06841,109.71897,110.19194,5615593
2024-06-12,109.89518,111.61084,109.89518,110.47016,4617127
2024-06-13,113.14103,119.86457,112.58460,119.86457,17606435
2024-06-14,122.40561,124.22328,121.02380,121.68225,11098685
2024-06-20,122.13667,125.42889,122.09029,124.60352,8402049
2024-06-21,125.93895,125.93895,123.01768,124.03781,4950071
2024-06-24,124.26965,124.91882,121.49677,122.08102,4313719
2024-06-25,122.32214,122.32214,119.41015,119.67910,3198079
2024-06-26,119.63272,128.35014,118.02834,125.51234,27462390
2024-06-27,126.11514,127.97918,125.19703,127.20945,16928743
2024-06-28,127.05181,127.40422,125.10430,125.54017,4871292
2024-07-01,125.19704,127.39494,124.50150,125.68855,8319346
2024-07-02,126.13370,127.33004,125.42889,125.88332,4774175
2024-07-03,126.12444,129.09207,126.12444,126.81998,7030126
2024-07-04,127.42275,128.57272,124.82609,125.44743,4895636
2024-07-05,125.19703,125.64217,122.87856,123.29588,5330385
2024-07-08,124.08419,124.73336,122.87858,123.86161,3066480
2024-07-09,124.50149,125.55871,124.17690,124.45512,3303402
2024-07-10,124.74260,125.08575,122.36850,123.46282,3920835
2024-07-11,123.34227,125.00228,122.87858,123.02696,3392575
2024-07-12,123.34227,123.48138,119.67910,121.32985,3416381
2024-07-15,123.34227,125.01157,122.53545,123.09187,3879184
2024-07-16,123.09187,123.09187,123.09187,123.09187,0
2024-07-17,123.09187,123.09187,123.09187,123.09187,0
2024-07-18,123.57412,127.49695,123.06405,126.80141,8532750
2024-07-19,127.28366,127.65461,123.62049,124.27893,5116199
2024-07-22,124.03780,124.03780,119.63272,120.31899,3758064
2024-07-23,120.56011,122.60036,120.55084,122.29432,2329756
2024-07-24,122.60036,123.23099,121.76571,122.27578,1291235
2024-07-25,122.41488,122.85076,121.20928,121.76572,1138719
2024-07-26,121.76572,122.97132,118.97428,119.66982,3538925
2024-07-29,119.66981,124.90954,119.66981,123.05477,5897164
2024-07-30,123.80596,124.65915,121.04235,122.09957,3516742
2024-07-31,122.22013,122.55399,119.67910,119.84602,1132394
2024-08-01,120.52302,120.78269,118.75171,119.15048,952493
2024-08-02,119.82749,121.95120,119.17831,121.01454,1236400
2024-08-05,121.94192,124.91882,119.49362,119.86457,6768020
2024-08-06,121.48751,122.41489,119.67911,120.26335,2302149
2024-08-07,120.56011,121.67297,119.49362,119.76256,2213452
2024-08-08,120.28189,129.81541,119.63272,128.48926,24259389
2024-08-09,130.20493,130.86338,125.38252,125.95751,8579756
2024-08-12,125.19704,127.14456,123.43502,123.84306,4634802
2024-08-13,123.84305,125.19704,123.13824,124.13055,2670708
2024-08-15,124.64061,125.89259,122.41489,122.65601,4156156
2024-08-16,122.88785,123.66686,121.58025,121.78427,2117011
2024-08-19,123.11043,123.94507,122.04394,122.25723,1729436
2024-08-20,122.64673,123.56485,121.96046,123.20317,942044
2024-08-21,124.26966,125.17849,123.34227,124.33458,2916406
2024-08-22,124.82610,126.91271,124.27893,125.14140,4247613
2024-08-23,125.21559,126.40264,124.54787,125.22486,2543680
2024-08-26,126.02241,126.12443,124.26966,124.80754,1162536
2024-08-27,125.67000,126.56030,123.25881,123.43501,3196959
